,ID,Crop_Damage
55664,F00124253,1
55665,F00124271,1
55666,F00124274,1
55667,F00124278,1
55668,F00124284,1
55669,F00124286,1
55670,F00124297,1
55671,F00124305,1
55672,F00124306,1
55673,F00124320,1
55674,F00124331,1
55675,F00124341,1
55676,F00124343,1
55677,F00124345,1
55678,F00124347,1
55679,F00124354,1
55680,F00124357,1
55681,F00124368,1
55682,F00124372,1
55683,F00124382,1
55684,F00124388,1
55685,F00124394,1
55686,F00124397,1
55687,F00124406,1
55688,F00124410,1
55689,F00124423,1
55690,F00124425,1
55691,F00124433,1
55692,F00124448,1
55693,F00124461,1
55694,F00124463,1
55695,F00124479,1
55696,F00124482,1
55697,F00124488,1
55698,F00124489,1
55699,F00124497,1
55700,F00124498,1
55701,F00124516,1
55702,F00124517,1
55703,F00124525,1
55704,F00124526,1
55705,F00124531,1
55706,F00124542,1
55707,F00124545,1
55708,F00124563,1
55709,F00124564,1
55710,F00124571,1
55711,F00124578,1
55712,F00124582,1
55713,F00124583,1
55714,F00124586,1
55715,F00124595,1
55716,F00124602,1
55717,F00124634,1
55718,F00124654,1
55719,F00124679,1
55720,F00124686,1
55721,F00124690,1
55722,F00124700,1
55723,F00124709,1
55724,F00124710,1
55725,F00124730,1
55726,F00124751,1
55727,F00124760,1
55728,F00124761,1
55729,F00124762,1
55730,F00124763,1
55731,F00124779,1
55732,F00124798,1
55733,F00124806,1
55734,F00124807,1
55735,F00124814,1
55736,F00124819,1
55737,F00124822,1
55738,F00124842,1
55739,F00124859,1
55740,F00124861,1
55741,F00124863,1
55742,F00124870,1
55743,F00124876,1
55744,F00124877,1
55745,F00124887,1
55746,F00124888,1
55747,F00124899,1
55748,F00124900,1
55749,F00124906,1
55750,F00124915,1
55751,F00124925,1
55752,F00124932,1
55753,F00124941,1
55754,F00124961,1
55755,F00124971,1
55756,F00124977,1
55757,F00124984,1
55758,F00124997,1
55759,F00125014,1
55760,F00125019,1
55761,F00125020,1
55762,F00125031,1
55763,F00125043,1
55764,F00125068,1
55765,F00125076,1
55766,F00125102,1
55767,F00125104,1
55768,F00125131,1
55769,F00125133,1
55770,F00125141,1
55771,F00125142,1
55772,F00125160,1
55773,F00125161,1
55774,F00125163,1
55775,F00125172,1
55776,F00125193,1
55777,F00125211,1
55778,F00125212,1
55779,F00125220,1
55780,F00125226,1
55781,F00125233,1
55782,F00125239,1
55783,F00125246,1
55784,F00125253,1
55785,F00125271,1
55786,F00125280,1
55787,F00125289,1
55788,F00125304,1
55789,F00125344,1
55790,F00125346,1
55791,F00125357,1
55792,F00125364,1
55793,F00125382,1
55794,F00125388,1
55795,F00125407,1
55796,F00125410,1
55797,F00125419,1
55798,F00125438,1
55799,F00125445,1
55800,F00125451,1
55801,F00125472,1
55802,F00125473,1
55803,F00125497,1
55804,F00125500,1
55805,F00125501,1
55806,F00125502,1
55807,F00125503,1
55808,F00125527,1
55809,F00125532,1
55810,F00125535,1
55811,F00125542,1
55812,F00125544,1
55813,F00125555,1
55814,F00125564,1
55815,F00125565,1
55816,F00125586,1
55817,F00125588,1
55818,F00125602,1
55819,F00125603,1
55820,F00125613,1
55821,F00125617,1
55822,F00125618,1
55823,F00125646,1
55824,F00125654,1
55825,F00125664,1
55826,F00125674,1
55827,F00125703,1
55828,F00125709,1
55829,F00125718,1
55830,F00125721,1
55831,F00125723,1
55832,F00125727,1
55833,F00125735,1
55834,F00125753,1
55835,F00125764,1
55836,F00125769,1
55837,F00125773,1
55838,F00125774,1
55839,F00125780,1
55840,F00125784,1
55841,F00125787,1
55842,F00125792,1
55843,F00125812,1
55844,F00125815,1
55845,F00125819,1
55846,F00125820,1
55847,F00125821,1
55848,F00125859,1
55849,F00125881,1
55850,F00125884,1
55851,F00125893,1
55852,F00125905,1
55853,F00125917,1
55854,F00125966,1
55855,F00125976,1
55856,F00126001,1
55857,F00126008,1
55858,F00126026,1
55859,F00126036,1
55860,F00126039,1
55861,F00126061,1
55862,F00126067,1
55863,F00126088,1
55864,F00126097,1
55865,F00126101,1
55866,F00126109,1
55867,F00126114,1
55868,F00126154,1
55869,F00126156,1
55870,F00126157,1
55871,F00126193,1
55872,F00126203,1
55873,F00126209,1
55874,F00126216,1
55875,F00126222,1
55876,F00126248,1
55877,F00126255,1
55878,F00126269,1
55879,F00126277,1
55880,F00126288,1
55881,F00126294,1
55882,F00126298,1
55883,F00126311,1
55884,F00126318,1
55885,F00126339,1
55886,F00126341,1
55887,F00126347,1
55888,F00126363,1
55889,F00126368,1
55890,F00126385,1
55891,F00126388,1
55892,F00126397,1
55893,F00126403,1
55894,F00126408,1
55895,F00126413,1
55896,F00126414,1
55897,F00126415,1
55898,F00126418,1
55899,F00126419,1
55900,F00126423,1
55901,F00126425,1
55902,F00126427,1
55903,F00126429,1
55904,F00126432,1
55905,F00126436,1
55906,F00126437,1
55907,F00126439,1
55908,F00126440,1
55909,F00126452,1
55910,F00126486,1
55911,F00126490,1
55912,F00126494,1
55913,F00126523,1
55914,F00126540,1
55915,F00126546,1
55916,F00126554,1
55917,F00126576,1
55918,F00126587,1
55919,F00126590,1
55920,F00126610,1
55921,F00126614,1
55922,F00126617,1
55923,F00126629,1
55924,F00126638,1
55925,F00126641,1
55926,F00126645,1
55927,F00126647,1
55928,F00126653,1
55929,F00126659,1
55930,F00126660,1
55931,F00126668,1
55932,F00126679,1
55933,F00126682,1
55934,F00126686,1
55935,F00126713,1
55936,F00126722,1
55937,F00126723,1
55938,F00126725,1
55939,F00126726,1
55940,F00126728,1
55941,F00126739,1
55942,F00126759,1
55943,F00126764,1
55944,F00126773,1
55945,F00126778,1
55946,F00126779,1
55947,F00126792,1
55948,F00126802,1
55949,F00126805,1
55950,F00126806,1
55951,F00126811,1
55952,F00126812,1
55953,F00126825,1
55954,F00126827,1
55955,F00126833,1
55956,F00126839,1
55957,F00126843,1
55958,F00126850,1
55959,F00126865,1
55960,F00126867,1
55961,F00126869,1
55962,F00126873,1
55963,F00126875,1
55964,F00126909,1
55965,F00126915,1
55966,F00126920,1
55967,F00126929,1
55968,F00126939,1
55969,F00126940,1
55970,F00126942,1
55971,F00126959,1
55972,F00126975,1
55973,F00126979,1
55974,F00127031,1
55975,F00127038,1
55976,F00127040,1
55977,F00127043,1
55978,F00127067,1
55979,F00127070,1
55980,F00127076,1
55981,F00127080,1
55982,F00127112,1
55983,F00127113,1
55984,F00127114,1
55985,F00127119,1
55986,F00127153,1
55987,F00127156,1
55988,F00127158,1
55989,F00127180,1
55990,F00127185,1
55991,F00127220,1
55992,F00127234,1
55993,F00127241,1
55994,F00127249,1
55995,F00127250,1
55996,F00127280,1
55997,F00127284,1
55998,F00127286,1
55999,F00127300,1
56000,F00127324,1
56001,F00127329,1
56002,F00127333,1
56003,F00127337,1
56004,F00127340,1
56005,F00127342,1
56006,F00127349,1
56007,F00127354,1
56008,F00127363,1
56009,F00127375,1
56010,F00127383,1
56011,F00127393,1
56012,F00127407,1
56013,F00127408,1
56014,F00127419,1
56015,F00127424,1
56016,F00127435,1
56017,F00127445,1
56018,F00127450,1
56019,F00127453,1
56020,F00127461,1
56021,F00127463,1
56022,F00127464,1
56023,F00127483,1
56024,F00127486,1
56025,F00127489,1
56026,F00127504,1
56027,F00127511,1
56028,F00127540,1
56029,F00127549,1
56030,F00127551,1
56031,F00127552,1
56032,F00127559,1
56033,F00127568,1
56034,F00127574,1
56035,F00127578,1
56036,F00127582,1
56037,F00127583,1
56038,F00127598,1
56039,F00127607,1
56040,F00127610,1
56041,F00127614,1
56042,F00127637,1
56043,F00127648,1
56044,F00127653,1
56045,F00127657,1
56046,F00127681,1
56047,F00127725,1
56048,F00127729,1
56049,F00127734,1
56050,F00127741,1
56051,F00127759,1
56052,F00127762,1
56053,F00127776,1
56054,F00127777,1
56055,F00127783,1
56056,F00127792,1
56057,F00127795,1
56058,F00127804,1
56059,F00127836,1
56060,F00127840,1
56061,F00127841,1
56062,F00127844,1
56063,F00127860,1
56064,F00127869,1
56065,F00127890,1
56066,F00127892,1
56067,F00127899,1
56068,F00127904,1
56069,F00127910,1
56070,F00127915,1
56071,F00127918,1
56072,F00127924,1
56073,F00127929,1
56074,F00127930,1
56075,F00127934,1
56076,F00127945,1
56077,F00127953,1
56078,F00127954,1
56079,F00127961,1
56080,F00127970,1
56081,F00127976,1
56082,F00127996,1
56083,F00127999,1
56084,F00128005,1
56085,F00128013,1
56086,F00128025,1
56087,F00128026,1
56088,F00128027,1
56089,F00128037,1
56090,F00128039,1
56091,F00128042,1
56092,F00128043,1
56093,F00128067,1
56094,F00128097,1
56095,F00128098,1
56096,F00128100,1
56097,F00128111,1
56098,F00128116,1
56099,F00128132,1
56100,F00128142,1
56101,F00128146,1
56102,F00128154,1
56103,F00128184,1
56104,F00128185,1
56105,F00128196,1
56106,F00128200,1
56107,F00128206,1
56108,F00128216,1
56109,F00128219,1
56110,F00128222,1
56111,F00128230,1
56112,F00128240,1
56113,F00128264,1
56114,F00128265,1
56115,F00128267,1
56116,F00128268,1
56117,F00128270,1
56118,F00128279,1
56119,F00128280,1
56120,F00128311,1
56121,F00128314,1
56122,F00128322,1
56123,F00128333,1
56124,F00128345,1
56125,F00128356,1
56126,F00128357,1
56127,F00128370,1
56128,F00128374,1
56129,F00128393,1
56130,F00128399,1
56131,F00128429,1
56132,F00128438,1
56133,F00128456,1
56134,F00128459,1
56135,F00128467,1
56136,F00128474,1
56137,F00128482,1
56138,F00128485,1
56139,F00128514,1
56140,F00128517,1
56141,F00128521,1
56142,F00128536,1
56143,F00128544,1
56144,F00128545,1
56145,F00128551,1
56146,F00128563,1
56147,F00128567,1
56148,F00128584,1
56149,F00128594,1
56150,F00128597,1
56151,F00128601,1
56152,F00128612,1
56153,F00128614,1
56154,F00128616,1
56155,F00128630,1
56156,F00128653,1
56157,F00128670,1
56158,F00128673,1
56159,F00128677,1
56160,F00128679,1
56161,F00128684,1
56162,F00128721,1
56163,F00128725,1
56164,F00128730,1
56165,F00128742,1
56166,F00128791,1
56167,F00128799,1
56168,F00128803,1
56169,F00128811,1
56170,F00128820,1
56171,F00128829,1
56172,F00128834,1
56173,F00128847,1
56174,F00128851,1
56175,F00128855,1
56176,F00128858,1
56177,F00128864,1
56178,F00128867,1
56179,F00128885,1
56180,F00128896,1
56181,F00128902,1
56182,F00128906,1
56183,F00128907,1
56184,F00128909,1
56185,F00128924,1
56186,F00128928,1
56187,F00128939,1
56188,F00128940,1
56189,F00128948,1
56190,F00128950,1
56191,F00128966,1
56192,F00128978,1
56193,F00128983,1
56194,F00128987,1
56195,F00128999,1
56196,F00129003,1
56197,F00129004,1
56198,F00129007,1
56199,F00129011,1
56200,F00129015,1
56201,F00129021,1
56202,F00129031,1
56203,F00129032,1
56204,F00129040,1
56205,F00129050,1
56206,F00129064,1
56207,F00129067,1
56208,F00129073,1
56209,F00129076,1
56210,F00129095,1
56211,F00129101,1
56212,F00129103,1
56213,F00129104,1
56214,F00129106,1
56215,F00129135,1
56216,F00129136,1
56217,F00129138,1
56218,F00129153,1
56219,F00129202,1
56220,F00129204,1
56221,F00129216,1
56222,F00129219,1
56223,F00129222,1
56224,F00129245,1
56225,F00129247,1
56226,F00129258,1
56227,F00129285,1
56228,F00129292,1
56229,F00129308,1
56230,F00129317,1
56231,F00129341,1
56232,F00129345,1
56233,F00129351,1
56234,F00129396,1
56235,F00129399,1
56236,F00129419,1
56237,F00129427,1
56238,F00129429,1
56239,F00129434,1
56240,F00129441,1
56241,F00129463,1
56242,F00129469,1
56243,F00129470,1
56244,F00129483,1
56245,F00129490,1
56246,F00129524,1
56247,F00129526,1
56248,F00129533,1
56249,F00129546,1
56250,F00129552,1
56251,F00129566,1
56252,F00129570,1
56253,F00129589,1
56254,F00129592,1
56255,F00129596,1
56256,F00129602,1
56257,F00129608,1
56258,F00129629,1
56259,F00129631,1
56260,F00129635,1
56261,F00129636,1
56262,F00129645,1
56263,F00129647,1
56264,F00129651,1
56265,F00129652,1
56266,F00129656,1
56267,F00129669,1
56268,F00129671,1
56269,F00129683,1
56270,F00129685,1
56271,F00129689,1
56272,F00129693,1
56273,F00129698,1
56274,F00129701,1
56275,F00129714,1
56276,F00129715,1
56277,F00129716,1
56278,F00129728,1
56279,F00129750,1
56280,F00129758,1
56281,F00129764,1
56282,F00129773,1
56283,F00129785,1
56284,F00129796,1
56285,F00129802,1
56286,F00129808,1
56287,F00129829,1
56288,F00129833,1
56289,F00129850,1
56290,F00129862,1
56291,F00129866,1
56292,F00129867,1
56293,F00129876,1
56294,F00129892,1
56295,F00129917,1
56296,F00129920,1
56297,F00129934,1
56298,F00129938,1
56299,F00129945,1
56300,F00129947,1
56301,F00129956,1
56302,F00129958,1
56303,F00129959,1
56304,F00129960,1
56305,F00129972,1
56306,F00129994,1
56307,F00129995,1
56308,F00130006,1
56309,F00130009,1
56310,F00130014,1
56311,F00130030,1
56312,F00130031,1
56313,F00130035,1
56314,F00130057,1
56315,F00130076,1
56316,F00130077,1
56317,F00130083,1
56318,F00130093,1
56319,F00130107,1
56320,F00130120,1
56321,F00130128,1
56322,F00130134,1
56323,F00130166,1
56324,F00130180,1
56325,F00130196,1
56326,F00130205,1
56327,F00130209,1
56328,F00130228,1
56329,F00130234,1
56330,F00130259,1
56331,F00130260,1
56332,F00130264,1
56333,F00130288,1
56334,F00130290,1
56335,F00130292,1
56336,F00130315,1
56337,F00130333,1
56338,F00130335,1
56339,F00130338,1
56340,F00130340,1
56341,F00130342,1
56342,F00130349,1
56343,F00130383,1
56344,F00130393,1
56345,F00130409,1
56346,F00130418,1
56347,F00130423,1
56348,F00130424,1
56349,F00130428,1
56350,F00130431,1
56351,F00130432,1
56352,F00130447,1
56353,F00130450,1
56354,F00130453,1
56355,F00130458,1
56356,F00130465,1
56357,F00130466,1
56358,F00130483,1
56359,F00130484,1
56360,F00130492,1
56361,F00130495,1
56362,F00130506,1
56363,F00130511,1
56364,F00130563,1
56365,F00130576,1
56366,F00130587,1
56367,F00130593,1
56368,F00130601,1
56369,F00130621,1
56370,F00130631,1
56371,F00130632,1
56372,F00130659,1
56373,F00130673,1
56374,F00130686,1
56375,F00130691,1
56376,F00130701,1
56377,F00130703,1
56378,F00130710,1
56379,F00130725,1
56380,F00130734,1
56381,F00130735,1
56382,F00130751,1
56383,F00130781,1
56384,F00130799,1
56385,F00130806,1
56386,F00130815,1
56387,F00130821,1
56388,F00130828,1
56389,F00130843,1
56390,F00130845,1
56391,F00130859,1
56392,F00130861,1
56393,F00130868,1
56394,F00130871,1
56395,F00130889,1
56396,F00130890,1
56397,F00130892,1
56398,F00130903,1
56399,F00130923,1
56400,F00130924,1
56401,F00130937,1
56402,F00130944,1
56403,F00130953,1
56404,F00130960,1
56405,F00130967,1
56406,F00131000,1
56407,F00131007,1
56408,F00131008,1
56409,F00131011,1
56410,F00131028,1
56411,F00131042,1
56412,F00131045,1
56413,F00131047,1
56414,F00131061,1
56415,F00131063,1
56416,F00131064,1
56417,F00131078,1
56418,F00131086,1
56419,F00131091,1
56420,F00131097,1
56421,F00131099,1
56422,F00131104,1
56423,F00131110,1
56424,F00131115,1
56425,F00131124,1
56426,F00131128,1
56427,F00131141,1
56428,F00131158,1
56429,F00131165,1
56430,F00131177,1
56431,F00131190,1
56432,F00131200,1
56433,F00131203,1
56434,F00131215,1
56435,F00131216,1
56436,F00131217,1
56437,F00131238,1
56438,F00131250,1
56439,F00131264,1
56440,F00131268,1
56441,F00131271,1
56442,F00131282,1
56443,F00131283,1
56444,F00131294,1
56445,F00131311,1
56446,F00131312,1
56447,F00131314,1
56448,F00131319,1
56449,F00131324,1
56450,F00131326,1
56451,F00131336,1
56452,F00131341,1
56453,F00131347,1
56454,F00131349,1
56455,F00131367,1
56456,F00131370,1
56457,F00131403,1
56458,F00131409,1
56459,F00131422,1
56460,F00131423,1
56461,F00131432,1
56462,F00131433,1
56463,F00131450,1
56464,F00131451,1
56465,F00131470,1
56466,F00131472,1
56467,F00131514,1
56468,F00131523,1
56469,F00131534,1
56470,F00131536,1
56471,F00131563,1
56472,F00131580,1
56473,F00131595,1
56474,F00131598,1
56475,F00131601,1
56476,F00131607,1
56477,F00131614,1
56478,F00131619,1
56479,F00131624,1
56480,F00131633,1
56481,F00131641,1
56482,F00131642,1
56483,F00131652,1
56484,F00131665,1
56485,F00131668,1
56486,F00131671,1
56487,F00131681,1
56488,F00131682,1
56489,F00131684,1
56490,F00131687,1
56491,F00131691,1
56492,F00131705,1
56493,F00131713,1
56494,F00131727,1
56495,F00131728,1
56496,F00131747,1
56497,F00131759,1
56498,F00131761,1
56499,F00131766,1
56500,F00131774,1
56501,F00131780,1
56502,F00131781,1
56503,F00131786,1
56504,F00131792,1
56505,F00131816,1
56506,F00131850,1
56507,F00131855,1
56508,F00131862,1
56509,F00131867,1
56510,F00131874,1
56511,F00131889,1
56512,F00131893,1
56513,F00131905,1
56514,F00131909,1
56515,F00131912,1
56516,F00131932,1
56517,F00131934,1
56518,F00131935,1
56519,F00131936,1
56520,F00131964,1
56521,F00131965,1
56522,F00131969,1
56523,F00131975,1
56524,F00131977,1
56525,F00131981,1
56526,F00131995,1
56527,F00132008,1
56528,F00132020,1
56529,F00132042,1
56530,F00132045,1
56531,F00132049,1
56532,F00132052,1
56533,F00132053,1
56534,F00132062,1
56535,F00132063,1
56536,F00132076,1
56537,F00132084,1
56538,F00132104,1
56539,F00132107,1
56540,F00132111,1
56541,F00132112,1
56542,F00132113,1
56543,F00132114,1
56544,F00132117,1
56545,F00132131,1
56546,F00132134,1
56547,F00132136,1
56548,F00132140,1
56549,F00132155,1
56550,F00132164,1
56551,F00132168,1
56552,F00132171,1
56553,F00132178,1
56554,F00132188,1
56555,F00132203,1
56556,F00132220,1
56557,F00132228,1
56558,F00132272,1
56559,F00132273,1
56560,F00132284,1
56561,F00132294,1
56562,F00132297,1
56563,F00132319,1
56564,F00132325,1
56565,F00132329,1
56566,F00132334,1
56567,F00132340,1
56568,F00132345,1
56569,F00132384,1
56570,F00132396,1
56571,F00132404,1
56572,F00132408,1
56573,F00132414,1
56574,F00132421,1
56575,F00132427,1
56576,F00132430,1
56577,F00132438,1
56578,F00132442,1
56579,F00132447,1
56580,F00132451,1
56581,F00132460,1
56582,F00132476,1
56583,F00132481,1
56584,F00132482,1
56585,F00132486,1
56586,F00132489,1
56587,F00132491,1
56588,F00132494,1
56589,F00132499,1
56590,F00132510,1
56591,F00132514,1
56592,F00132528,1
56593,F00132530,1
56594,F00132534,1
56595,F00132539,1
56596,F00132541,1
56597,F00132549,1
56598,F00132551,1
56599,F00132577,1
56600,F00132584,1
56601,F00132590,1
56602,F00132600,1
56603,F00132611,1
56604,F00132614,1
56605,F00132615,1
56606,F00132636,1
56607,F00132640,1
56608,F00132642,1
56609,F00132663,1
56610,F00132667,1
56611,F00132678,1
56612,F00132681,1
56613,F00132682,1
56614,F00132684,1
56615,F00132689,1
56616,F00132729,1
56617,F00132733,1
56618,F00132748,1
56619,F00132750,1
56620,F00132754,1
56621,F00132758,1
56622,F00132760,1
56623,F00132763,1
56624,F00132777,1
56625,F00132779,1
56626,F00132788,1
56627,F00132796,1
56628,F00132802,1
56629,F00132819,1
56630,F00132835,1
56631,F00132844,1
56632,F00132857,1
56633,F00132859,1
56634,F00132864,1
56635,F00132871,1
56636,F00132877,1
56637,F00132887,1
56638,F00132896,1
56639,F00132928,1
56640,F00132929,1
56641,F00132931,1
56642,F00132941,1
56643,F00132949,1
56644,F00132968,1
56645,F00132972,1
56646,F00132975,1
56647,F00132976,1
56648,F00132989,1
56649,F00132994,1
56650,F00133019,1
56651,F00133020,1
56652,F00133021,1
56653,F00133037,1
56654,F00133059,1
56655,F00133071,1
56656,F00133081,1
56657,F00133082,1
56658,F00133086,1
56659,F00133089,1
56660,F00133093,1
56661,F00133100,1
56662,F00133101,1
56663,F00133109,1
56664,F00133119,1
56665,F00133132,1
56666,F00133135,1
56667,F00133139,1
56668,F00133144,1
56669,F00133146,1
56670,F00133149,1
56671,F00133150,1
56672,F00133153,1
56673,F00133154,1
56674,F00133172,1
56675,F00133175,1
56676,F00133177,1
56677,F00133187,1
56678,F00133189,1
56679,F00133196,1
56680,F00133209,1
56681,F00133221,1
56682,F00133231,1
56683,F00133233,1
56684,F00133241,1
56685,F00133267,1
56686,F00133273,1
56687,F00133274,1
56688,F00133287,1
56689,F00133293,1
56690,F00133298,1
56691,F00133308,1
56692,F00133313,1
56693,F00133334,1
56694,F00133382,1
56695,F00133391,1
56696,F00133396,1
56697,F00133397,1
56698,F00133411,1
56699,F00133412,1
56700,F00133415,1
56701,F00133418,1
56702,F00133419,1
56703,F00133426,1
56704,F00133431,1
56705,F00133434,1
56706,F00133440,1
56707,F00133453,1
56708,F00133456,1
56709,F00133465,1
56710,F00133476,1
56711,F00133489,1
56712,F00133512,1
56713,F00133520,1
56714,F00133526,1
56715,F00133528,1
56716,F00133536,1
56717,F00133560,1
56718,F00133562,1
56719,F00133579,1
56720,F00133584,1
56721,F00133587,1
56722,F00133589,1
56723,F00133592,1
56724,F00133596,1
56725,F00133602,1
56726,F00133605,1
56727,F00133612,1
56728,F00133622,1
56729,F00133624,1
56730,F00133625,1
56731,F00133639,1
56732,F00133651,1
56733,F00133653,1
56734,F00133655,1
56735,F00133657,1
56736,F00133665,1
56737,F00133668,1
56738,F00133670,1
56739,F00133679,1
56740,F00133682,1
56741,F00133689,1
56742,F00133692,1
56743,F00133701,1
56744,F00133735,1
56745,F00133736,1
56746,F00133738,1
56747,F00133749,1
56748,F00133774,1
56749,F00133783,1
56750,F00133802,1
56751,F00133811,1
56752,F00133824,1
56753,F00133841,1
56754,F00133850,1
56755,F00133852,1
56756,F00133854,1
56757,F00133858,1
56758,F00133889,1
56759,F00133891,1
56760,F00133894,1
56761,F00133905,1
56762,F00133907,1
56763,F00133914,1
56764,F00133915,1
56765,F00133929,1
56766,F00133934,1
56767,F00133958,1
56768,F00133977,1
56769,F00134004,1
56770,F00134009,1
56771,F00134011,1
56772,F00134012,1
56773,F00134017,1
56774,F00134019,1
56775,F00134022,1
56776,F00134036,1
56777,F00134051,1
56778,F00134053,1
56779,F00134073,1
56780,F00134079,1
56781,F00134087,1
56782,F00134092,1
56783,F00134131,1
56784,F00134139,1
56785,F00134143,1
56786,F00134172,1
56787,F00134173,1
56788,F00134179,1
56789,F00134196,1
56790,F00134201,1
56791,F00134205,1
56792,F00134207,1
56793,F00134218,1
56794,F00134236,1
56795,F00134249,1
56796,F00134250,1
56797,F00134254,1
56798,F00134262,1
56799,F00134263,1
56800,F00134270,1
56801,F00134280,1
56802,F00134281,1
56803,F00134300,1
56804,F00134301,1
56805,F00134312,1
56806,F00134314,1
56807,F00134335,1
56808,F00134338,1
56809,F00134350,1
56810,F00134361,1
56811,F00134379,1
56812,F00134384,1
56813,F00134385,1
56814,F00134390,1
56815,F00134408,1
56816,F00134409,1
56817,F00134417,1
56818,F00134429,1
56819,F00134446,1
56820,F00134447,1
56821,F00134454,1
56822,F00134457,1
56823,F00134459,1
56824,F00134461,1
56825,F00134463,1
56826,F00134470,1
56827,F00134474,1
56828,F00134484,1
56829,F00134488,1
56830,F00134489,1
56831,F00134492,1
56832,F00134502,1
56833,F00134524,1
56834,F00134528,1
56835,F00134536,1
56836,F00134538,1
56837,F00134549,1
56838,F00134551,1
56839,F00134562,1
56840,F00134583,1
56841,F00134601,1
56842,F00134603,1
56843,F00134620,1
56844,F00134627,1
56845,F00134635,1
56846,F00134636,1
56847,F00134650,1
56848,F00134651,1
56849,F00134655,1
56850,F00134664,1
56851,F00134669,1
56852,F00134678,1
56853,F00134679,1
56854,F00134683,1
56855,F00134685,1
56856,F00134702,1
56857,F00134713,1
56858,F00134726,1
56859,F00134727,1
56860,F00134741,1
56861,F00134749,1
56862,F00134754,1
56863,F00134762,1
56864,F00134765,1
56865,F00134773,1
56866,F00134777,1
56867,F00134790,1
56868,F00134791,1
56869,F00134815,1
56870,F00134818,1
56871,F00134820,1
56872,F00134828,1
56873,F00134832,1
56874,F00134841,1
56875,F00134843,1
56876,F00134859,1
56877,F00134864,1
56878,F00134890,1
56879,F00134901,1
56880,F00134908,1
56881,F00134915,1
56882,F00134929,1
56883,F00134933,1
56884,F00134958,1
56885,F00134964,1
56886,F00134969,1
56887,F00134977,1
56888,F00134990,1
56889,F00135006,1
56890,F00135012,1
56891,F00135055,1
56892,F00135063,1
56893,F00135069,1
56894,F00135077,1
56895,F00135081,1
56896,F00135086,1
56897,F00135089,1
56898,F00135100,1
56899,F00135121,1
56900,F00135123,1
56901,F00135136,1
56902,F00135146,1
56903,F00135158,1
56904,F00135180,1
56905,F00135197,1
56906,F00135198,1
56907,F00135221,1
56908,F00135229,1
56909,F00135230,1
56910,F00135233,1
56911,F00135251,1
56912,F00135260,1
56913,F00135263,1
56914,F00135265,1
56915,F00135266,1
56916,F00135271,1
56917,F00135276,1
56918,F00135279,1
56919,F00135288,1
56920,F00135290,1
56921,F00135294,1
56922,F00135303,1
56923,F00135320,1
56924,F00135327,1
56925,F00135336,1
56926,F00135341,1
56927,F00135354,1
56928,F00135356,1
56929,F00135357,1
56930,F00135371,1
56931,F00135380,1
56932,F00135403,1
56933,F00135418,1
56934,F00135445,1
56935,F00135450,1
56936,F00135457,1
56937,F00135460,1
56938,F00135462,1
56939,F00135465,1
56940,F00135472,1
56941,F00135496,1
56942,F00135500,1
56943,F00135515,1
56944,F00135522,1
56945,F00135523,1
56946,F00135531,1
56947,F00135546,1
56948,F00135552,1
56949,F00135558,1
56950,F00135562,1
56951,F00135570,1
56952,F00135571,1
56953,F00135591,1
56954,F00135595,1
56955,F00135597,1
56956,F00135610,1
56957,F00135612,1
56958,F00135619,1
56959,F00135620,1
56960,F00135622,1
56961,F00135625,1
56962,F00135633,1
56963,F00135635,1
56964,F00135661,1
56965,F00135672,1
56966,F00135676,1
56967,F00135687,1
56968,F00135688,1
56969,F00135689,1
56970,F00135690,1
56971,F00135703,1
56972,F00135713,1
56973,F00135714,1
56974,F00135752,1
56975,F00135757,1
56976,F00135769,1
56977,F00135775,1
56978,F00135782,1
56979,F00135791,1
56980,F00135792,1
56981,F00135798,1
56982,F00135799,1
56983,F00135805,1
56984,F00135814,1
56985,F00135815,1
56986,F00135834,1
56987,F00135843,1
56988,F00135854,1
56989,F00135879,1
56990,F00135884,1
56991,F00135901,1
56992,F00135906,1
56993,F00135914,1
56994,F00135938,1
56995,F00135948,1
56996,F00135957,1
56997,F00135972,1
56998,F00135980,1
56999,F00135995,1
57000,F00135999,1
57001,F00136020,1
57002,F00136024,1
57003,F00136031,1
57004,F00136033,1
57005,F00136045,1
57006,F00136046,1
57007,F00136051,1
57008,F00136067,1
57009,F00136070,1
57010,F00136079,1
57011,F00136091,1
57012,F00136096,1
57013,F00136097,1
57014,F00136098,1
57015,F00136103,1
57016,F00136114,1
57017,F00136115,1
57018,F00136125,1
57019,F00136131,1
57020,F00136153,1
57021,F00136170,1
57022,F00136175,1
57023,F00136179,1
57024,F00136182,1
57025,F00136185,1
57026,F00136205,1
57027,F00136207,1
57028,F00136216,1
57029,F00136226,1
57030,F00136228,1
57031,F00136239,1
57032,F00136240,1
57033,F00136246,1
57034,F00136250,1
57035,F00136259,1
57036,F00136272,1
57037,F00136276,1
57038,F00136282,1
57039,F00136284,1
57040,F00136290,1
57041,F00136295,1
57042,F00136305,1
57043,F00136307,1
57044,F00136316,1
57045,F00136327,1
57046,F00136331,1
57047,F00136337,1
57048,F00136357,1
57049,F00136358,1
57050,F00136362,1
57051,F00136364,1
57052,F00136369,1
57053,F00136375,1
57054,F00136379,1
57055,F00136402,1
57056,F00136406,1
57057,F00136409,1
57058,F00136412,1
57059,F00136428,1
57060,F00136431,1
57061,F00136467,1
