venue,batting_team,bowling_team,innings,total_runs,venue_max_wicket_20,venue_min_wicket_20,venue_avg_wicket_20,venue_max_wicket_6,venue_min_wicket_6,venue_avg_wicket_6,venue_overall_sr_20,venue_overall_sr_6,venue_avg_runs_20,venue_min_runs_20,venue_max_runs_20,venue_avg_runs_6,venue_min_runs_6,venue_max_runs_6,venue_innings_max_wicket_20,venue_innings_min_wicket_20,venue_innings_avg_wicket_20,venue_innings_max_wicket_6,venue_innings_min_wicket_6,venue_innings_avg_wicket_6,venue_innings_innings_sr_20,venue_innings_innings_sr_6,venue_innings_avg_runs_20,venue_innings_min_runs_20,venue_innings_max_runs_20,venue_innings_avg_runs_6,venue_innings_min_runs_6,venue_innings_max_runs_6,venue_battingteam_strikerate_20,venue_battingteam_avg_runs_20,venue_battingteam_min_runs_20,venue_battingteam_max_runs_20,venue_battingteam_avg_wickets_20,venue_battingteam_min_wickets_20,venue_battingteam_max_wickets_20,venue_battingteam_avg_runs_6,venue_battingteam_min_runs_6,venue_battingteam_max_runs_6,venue_battingteam_avg_wickets_6,venue_battingteam_min_wickets_6,venue_battingteam_max_wickets_6,venue_bowlingteam_strikerate_20,venue_bowlingteam_avg_runs_20,venue_bowlingteam_min_runs_20,venue_bowlingteam_max_runs_20,venue_bowlingteam_avg_wickets_20,venue_bowlingteam_min_wickets_20,venue_bowlingteam_max_wickets_20,venue_bowlingteam_avg_runs_6,venue_bowlingteam_min_runs_6,venue_bowlingteam_max_runs_6,venue_bowlingteam_avg_wickets_6,venue_bowlingteam_min_wickets_6,venue_bowlingteam_max_wickets_6,venue_innings_battingteam_strikerate_20,venue_innings_battingteam_avg_runs_20,venue_innings_battingteam_min_runs_20,venue_innings_battingteam_max_runs_20,venue_innings_battingteam_avg_wickets_20,venue_innings_battingteam_min_wickets_20,venue_innings_battingteam_max_wickets_20,venue_innings_battingteam_avg_runs_6,venue_innings_battingteam_min_runs_6,venue_innings_battingteam_max_runs_6,venue_innings_battingteam_avg_wickets_6,venue_innings_battingteam_min_wickets_6,venue_innings_battingteam_max_wickets_6,venue_innings_bowlingteam_strikerate_20,venue_innings_bowlingteam_avg_runs_20,venue_innings_bowlingteam_min_runs_20,venue_innings_bowlingteam_max_runs_20,venue_innings_bowlingteam_avg_wickets_20,venue_innings_bowlingteam_min_wickets_20,venue_innings_bowlingteam_max_wickets_20,venue_innings_bowlingteam_avg_runs_6,venue_innings_bowlingteam_min_runs_6,venue_innings_bowlingteam_max_runs_6,venue_innings_bowlingteam_avg_wickets_6,venue_innings_bowlingteam_min_wickets_6,venue_innings_bowlingteam_max_wickets_6,venue_oppteam_batsmen_strikerate_20,venue_oppteam_batsmen_avg_runs_20,venue_oppteam_batsmen_min_runs_20,venue_oppteam_batsmen_max_runs_20,venue_oppteam_batsmen_avg_wickets_20,venue_oppteam_batsmen_min_wickets_20,venue_oppteam_batsmen_max_wickets_20,venue_oppteam_batsmen_avg_runs_6,venue_oppteam_batsmen_min_runs_6,venue_oppteam_batsmen_max_runs_6,venue_oppteam_batsmen_avg_wickets_6,venue_oppteam_batsmen_min_wickets_6,venue_oppteam_batsmen_max_wickets_6,venue_oppteam_bowler_innings,venue_oppteam_bowler_strikerate_20,venue_oppteam_bowler_avg_runs_20,venue_oppteam_bowler_min_runs_20,venue_oppteam_bowler_max_runs_20,venue_oppteam_bowler_avg_wickets_20,venue_oppteam_bowler_min_wickets_20,venue_oppteam_bowler_max_wickets_20,venue_oppteam_bowler_avg_runs_6,venue_oppteam_bowler_min_runs_6,venue_oppteam_bowler_max_runs_6,venue_oppteam_bowler_avg_wickets_6,venue_oppteam_bowler_min_wickets_6,venue_oppteam_bowler_max_wickets_6
Sawai Mansingh Stadium,Punjab Kings,Rajasthan Royals,1.0,54.0,10.0,0.0,5.510638298,5.0,0.0,1.308510638,127.93,120.08,303.4893617,189.0,393.0,90.08510638,49.0,122.0,10.0,1.0,5.787234043000001,5.0,0.0,1.191489362,127.07,117.5,157.68085109999998,94.0,197.0,44.0,28.0,63.0,120.16000000000004,146.33333333333334,114.0,168.0,7.333333333333332,4.0,10.0,39.0,29.0,54.0,1.8333333333333333,1.0,3.0,130.84000000000006,148.5531914893617,60.0,196.0,6.085106382978723,0.0,10.0,44.723404255319146,23.0,66.0,1.574468085106383,0.0,5.0,118.87999999999987,147.0,114.0,168.0,7.0,4.0,10.0,40.0,29.0,54.0,1.5,1.0,3.0,125.69999999999997,155.1851851851852,94.0,196.0,6.148148148148148,2.0,10.0,43.7037037037037,29.0,61.0,1.2962962962962965,0.0,5.0,120.45,20.416666666666668,15.333333333333334,28.666666666666668,1.0,1.0,1.0,16.5,13.0,20.333333333333332,0.4166666666666667,0.3333333333333333,0.6666666666666666,65.66666666666667,123.68,30.25,25.666666666666668,36.0,1.4166666666666667,1.0,1.6666666666666667,17.166666666666668,16.333333333333332,18.0,0.5,0.3333333333333333,0.6666666666666666
Sawai Mansingh Stadium,Rajasthan Royals,Punjab Kings,2.0,53.0,10.0,0.0,5.510638298,5.0,0.0,1.308510638,127.93000000000002,120.08,303.4893617,189.0,393.0,90.08510638,49.0,122.0,10.0,0.0,5.234042553,4.0,0.0,1.4255319149999999,128.86,122.65000000000002,145.8085106,60.0,197.0,46.08510637999999,18.0,70.0,128.43000000000006,146.29787234042553,89.0,191.0,4.9361702127659575,1.0,10.0,42.127659574468076,14.0,65.0,1.0425531914893618,0.0,3.0,136.06000000000014,161.66666666666666,126.0,191.0,5.0,1.0,9.0,59.16666666666665,48.0,70.0,0.8333333333333334,0.0,3.0,120.71999999999996,142.66666666666666,89.0,191.0,4.666666666666667,1.0,10.0,42.555555555555564,14.0,65.0,1.037037037037037,0.0,3.0,135.71999999999986,155.25,126.0,170.0,4.5,1.0,9.0,58.75,48.0,70.0,1.0,0.0,3.0,120.51199999999999,21.0,15.199999999999998,26.8,0.8000000000000002,0.6,1.0,10.800000000000002,9.0,12.6,0.6999999999999998,0.6,0.8000000000000002,90.66666666666667,139.21666666666667,34.166666666666664,31.333333333333332,36.666666666666664,0.8333333333333334,0.3333333333333333,1.3333333333333333,14.833333333333334,11.666666666666666,19.333333333333332,0.6666666666666666,0.3333333333333333,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Delhi Capitals,1.0,25.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,2.0,6.359375,3.0,0.0,1.359375,128.0,116.23,157.65625,80.0,231.0,43.53125,21.0,79.0,125.22999999999985,149.22222222222226,119.0,208.0,6.9444444444444455,4.0,10.0,39.22222222222222,22.0,57.0,1.6111111111111112,0.0,3.0,128.61,150.25,81.0,191.0,5.75,3.0,10.0,41.625,25.0,61.0,1.0,0.0,2.0,127.42000000000007,154.66666666666666,122.0,208.0,7.0,4.0,10.0,38.16666666666666,22.0,57.0,1.4166666666666667,0.0,3.0,135.66,168.2,142.0,191.0,5.8,4.0,8.0,38.2,25.0,51.0,1.2,0.0,2.0,69.5425,9.0,9.0,9.0,1.0,1.0,1.0,6.0,6.0,6.0,0.5,0.5,0.5,24.0,89.595,21.5,21.5,21.5,1.0,1.0,1.0,12.5,12.5,12.5,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Delhi Capitals,Deccan Chargers,2.0,48.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,1.0,5.4375,4.0,0.0,1.1875,128.39,127.63,146.78125,81.0,217.0,47.640625,27.0,86.0,129.02999999999994,146.625,74.0,177.0,4.75,1.0,10.0,45.25,22.0,59.0,1.375,1.0,3.0,140.67999999999992,163.66666666666666,123.0,217.0,4.666666666666667,1.0,9.0,46.944444444444436,28.0,73.0,1.1111111111111112,0.0,3.0,145.39999999999995,158.6,131.0,177.0,3.2000000000000006,1.0,6.0,46.20000000000001,22.0,59.0,1.3999999999999997,1.0,3.0,139.26000000000008,160.58333333333334,123.0,217.0,4.333333333333333,1.0,9.0,46.25,28.0,73.0,1.25,0.0,3.0,146.02666666666667,40.27777777666667,13.666666666666666,59.666666666666664,0.5555555556666666,0.3333333333333333,0.6666666666666666,10.944444443333333,6.666666666666667,15.666666666666666,0.27777777766666667,0.0,0.6666666666666666,38.0,128.915,24.5,24.5,24.5,0.5,0.5,0.5,24.0,24.0,24.0,0.5,0.5,0.5
MA Chidambaram Stadium,Chennai Super Kings,Mumbai Indians,1.0,53.0,10.0,1.0,5.783333332999999,4.0,0.0,1.358333333,128.74,124.59999999999998,313.94915249999997,141.0,469.0,93.13559321999999,49.0,139.0,10.0,3.0,5.5762711860000005,4.0,0.0,1.305084746,132.19,122.05,163.8983051,70.0,246.0,45.593220339999995,22.0,68.0,115.84999999999998,153.55357142857142,66.0,240.0,5.196428571428571,1.0,10.0,43.375,15.0,75.0,1.1785714285714286,0.0,4.0,123.01999999999991,151.88888888888889,109.0,208.0,6.5555555555555545,4.0,10.0,44.77777777777778,32.0,68.0,1.7777777777777777,0.0,3.0,121.57,160.67647058823533,100.0,240.0,5.117647058823528,3.0,10.0,42.588235294117645,26.0,66.0,1.2058823529411764,0.0,3.0,125.85000000000004,159.83333333333334,112.0,208.0,5.333333333333333,4.0,10.0,46.83333333333334,32.0,68.0,1.5,0.0,3.0,115.3625,26.214285715,14.0,42.0,0.79166666675,0.5,1.0,12.785714285749998,8.0,19.5,0.48214285725,0.25,0.75,54.333333333333336,150.47333333333333,32.583333333333336,28.333333333333332,37.0,1.0,0.6666666666666666,1.3333333333333333,14.75,10.666666666666666,20.333333333333332,0.5833333333333334,0.3333333333333333,1.0
MA Chidambaram Stadium,Mumbai Indians,Chennai Super Kings,2.0,52.0,10.0,1.0,5.783333333,4.0,0.0,1.358333333,128.74,124.6,313.94915249999997,141.0,469.0,93.13559322,49.0,139.0,10.0,1.0,6.13559322,4.0,0.0,1.4067796609999998,125.06,126.81,149.7288136,71.0,223.0,47.22033898,16.0,75.0,117.70999999999997,143.22222222222226,109.0,189.0,6.0,3.0,9.0,46.0,38.0,60.0,1.1111111111111112,0.0,2.0,112.58,151.39285714285714,70.0,223.0,6.482142857142858,2.0,10.0,46.64285714285714,22.0,67.0,1.6071428571428572,0.0,4.0,118.1600000000001,140.66666666666666,109.0,189.0,5.833333333333332,3.0,9.0,48.5,41.0,60.0,1.0,0.0,2.0,117.58,148.94117647058823,95.0,223.0,6.647058823529411,2.0,10.0,47.82352941176471,33.0,64.0,1.5882352941176472,0.0,4.0,110.365,15.28125,9.75,20.5,1.0,1.0,1.0,10.03125,5.75,15.5,0.625,0.5,0.75,51.0,147.93,38.0,38.0,38.0,1.0,1.0,1.0,26.0,26.0,26.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Rajasthan Royals,1.0,58.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,2.0,6.359375,3.0,0.0,1.359375,128.0,116.23,157.65625,80.0,231.0,43.53125,21.0,79.0,125.22999999999985,149.22222222222226,119.0,208.0,6.9444444444444455,4.0,10.0,39.22222222222222,22.0,57.0,1.6111111111111114,0.0,3.0,132.3200000000001,157.16666666666666,127.0,214.0,5.5,1.0,9.0,51.16666666666666,21.0,69.0,1.3333333333333333,0.0,3.0,127.42000000000007,154.66666666666666,122.0,208.0,7.0,4.0,10.0,38.16666666666666,22.0,57.0,1.4166666666666667,0.0,3.0,131.49,162.33333333333334,136.0,214.0,7.333333333333332,5.0,9.0,41.0,21.0,58.0,2.333333333333333,2.0,3.0,174.91250000000002,39.0,39.0,39.0,0.75,0.75,0.75,14.25,14.25,14.25,0.5,0.5,0.5,58.0,142.3033333333333,29.166666666666668,22.666666666666668,35.666666666666664,0.6666666666666666,0.0,1.3333333333333333,16.166666666666668,13.0,19.333333333333332,0.6666666666666666,0.6666666666666666,0.6666666666666666
"Rajiv Gandhi International Stadium, Uppal",Rajasthan Royals,Deccan Chargers,2.0,73.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,1.0,5.4375,4.0,0.0,1.1875,128.39,127.63,146.78125,81.0,217.0,47.640625,27.0,86.0,121.57000000000009,147.0,107.0,210.0,6.166666666666668,2.0,9.0,41.5,28.0,70.0,0.8333333333333334,0.0,1.0,140.67999999999992,163.66666666666666,123.0,217.0,4.666666666666667,1.0,9.0,46.944444444444436,28.0,73.0,1.1111111111111112,0.0,3.0,126.23000000000008,151.0,107.0,210.0,6.0,2.0,9.0,43.0,28.0,70.0,0.6666666666666666,0.0,1.0,139.26000000000008,160.58333333333334,123.0,217.0,4.333333333333333,1.0,9.0,46.25,28.0,73.0,1.25,0.0,3.0,161.34666666666666,45.666666666666664,43.333333333333336,48.0,0.8333333333333334,0.6666666666666666,1.0,23.333333333333332,23.333333333333332,23.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,56.666666666666664,182.42999999999998,40.833333333333336,37.333333333333336,44.333333333333336,1.0,1.0,1.0,23.5,22.666666666666668,24.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333
"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Mumbai Indians,1.0,60.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,3.0,6.160714286,4.0,0.0,1.285714286,136.07,127.94,165.6428571,67.0,240.0,47.42857143,25.0,77.0,141.98000000000005,153.91071428571428,66.0,216.0,5.678571428571428,0.0,10.0,47.17857142857142,28.0,74.0,1.25,0.0,4.0,133.34999999999985,164.625,149.0,182.0,6.125,2.0,10.0,46.25,38.0,60.0,1.125,0.0,2.0,130.4799999999999,156.8,102.0,216.0,6.3,3.0,10.0,46.0,33.0,74.0,1.2333333333333334,0.0,4.0,134.65999999999985,167.25,156.0,182.0,7.25,3.0,10.0,47.75,39.0,60.0,1.0,1.0,1.0,156.34333333333333,34.5,26.666666666666668,42.333333333333336,0.6666666666666666,0.3333333333333333,1.0,13.166666666666666,7.0,19.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,83.66666666666667,149.99333333333334,33.28333333333333,27.0,40.0,1.1500000000000001,0.3333333333333333,2.3333333333333335,19.377777776666665,13.333333333333334,23.666666666666668,0.19999999999999998,0.0,0.3333333333333333
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Punjab Kings,2.0,39.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,0.0,5.089285714,4.0,0.0,1.321428571,135.34,132.76,155.9285714,68.0,207.0,49.42857143,31.0,76.0,126.36999999999996,146.5,82.0,184.0,6.625,3.0,10.0,45.125,32.0,62.0,1.125,0.0,3.0,148.8000000000001,160.07142857142858,67.0,240.0,5.571428571428571,0.0,10.0,47.53571428571429,25.0,65.0,1.3571428571428572,0.0,4.0,111.10999999999996,125.5,82.0,162.0,7.0,3.0,10.0,40.25,32.0,55.0,1.25,0.0,3.0,137.99999999999994,154.8,84.0,193.0,5.2,0.0,10.0,48.26666666666666,31.0,65.0,1.3666666666666667,0.0,4.0,94.53,10.75,3.25,22.0,0.59375,0.5,1.0,11.05,7.25,18.25,0.3,0.25,0.5,62.5,119.315,29.875,25.0,34.75,1.625,1.25,2.0,11.0,9.75,12.25,0.375,0.0,0.75
M.Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,1.0,57.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,2.0,6.125,7.0,0.0,1.3374999999999997,140.53,120.45,169.1625,62.0,263.0,45.0625,23.0,76.0,133.02000000000004,154.0,2.0,252.0,5.7631578947368425,0.0,10.0,42.96052631578947,2.0,75.0,1.4736842105263157,0.0,7.0,136.4399999999999,142.125,62.0,200.0,5.75,0.0,10.0,53.375,31.0,64.0,1.875,0.0,7.0,137.58000000000007,163.78571428571428,59.0,252.0,5.904761904761906,2.0,10.0,42.785714285714285,19.0,72.0,1.4285714285714286,0.0,7.0,144.4899999999999,146.75,62.0,200.0,6.75,5.0,8.0,50.5,31.0,62.0,3.0,1.0,7.0,84.88749999999999,18.375,14.25,22.5,0.875,0.75,1.0,16.25,13.75,18.75,0.5,0.5,0.5,86.66666666666667,128.48333333333332,28.333333333333332,18.333333333333332,40.666666666666664,0.6666666666666666,0.0,1.6666666666666667,17.8,12.333333333333334,24.333333333333332,0.3555555556666667,0.0,1.3333333333333333
M.Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,2.0,45.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,0.0,5.443037975,5.0,0.0,1.620253165,135.07,125.61,149.75949369999998,2.0,207.0,46.62025316,2.0,105.0,130.21,136.0,39.0,203.0,5.0,1.0,10.0,39.142857142857146,27.0,48.0,1.0,0.0,2.0,135.09000000000006,159.18666666666667,41.0,222.0,5.8,1.0,10.0,47.30666666666665,21.0,105.0,1.4533333333333334,0.0,5.0,147.35999999999987,119.33333333333331,39.0,184.0,3.0,1.0,5.0,41.66666666666666,39.0,43.0,1.0,0.0,2.0,133.09,152.31707317073167,41.0,207.0,5.2926829268292686,1.0,10.0,47.4390243902439,21.0,105.0,1.6585365853658536,0.0,5.0,96.49499999999999,21.38888889,12.5,42.5,0.838888889,0.5,1.0,9.0,5.75,12.0,0.5625,0.25,0.75,77.33333333333333,118.78000000000002,26.416666666666668,17.333333333333332,39.333333333333336,1.25,0.6666666666666666,2.3333333333333335,12.166666666666666,9.0,15.333333333333334,0.3333333333333333,0.0,0.6666666666666666
MA Chidambaram Stadium,Kolkata Knight Riders,Chennai Super Kings,1.0,61.0,10.0,1.0,5.783333332999999,4.0,0.0,1.358333333,128.74,124.59999999999998,313.94915249999997,141.0,469.0,93.13559321999999,49.0,139.0,10.0,3.0,5.5762711860000005,4.0,0.0,1.305084746,132.19,122.05,163.8983051,70.0,246.0,45.593220339999995,22.0,68.0,118.88000000000004,148.6,104.0,197.0,6.8,4.0,9.0,45.0,20.0,63.0,1.8999999999999997,0.0,4.0,112.58,151.39285714285714,70.0,223.0,6.4821428571428585,2.0,10.0,46.64285714285714,22.0,67.0,1.607142857142857,0.0,4.0,118.63000000000004,147.8,104.0,197.0,7.599999999999999,6.0,9.0,44.0,20.0,63.0,2.6,0.0,4.0,128.79000000000005,154.72727272727272,70.0,211.0,6.1818181818181825,3.0,10.0,44.36363636363637,22.0,67.0,1.5909090909090908,0.0,4.0,88.094,10.583333332,2.2,22.399999999999995,1.0,1.0,1.0,10.52,7.2,15.4,0.7266666666000002,0.4000000000000001,1.0,24.333333333333332,139.46666666666667,34.0,34.0,34.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,20.333333333333332,20.333333333333332,20.333333333333332,1.0,1.0,1.0
MA Chidambaram Stadium,Chennai Super Kings,Kolkata Knight Riders,2.0,45.0,10.0,1.0,5.783333332999999,4.0,0.0,1.358333333,128.74,124.59999999999998,313.94915249999997,141.0,469.0,93.13559321999999,49.0,139.0,10.0,1.0,6.13559322,4.0,0.0,1.4067796609999998,125.06,126.81,149.7288136,71.0,223.0,47.22033898,16.0,75.0,115.84999999999998,153.55357142857142,66.0,240.0,5.196428571428571,1.0,10.0,43.375,15.0,75.0,1.1785714285714286,0.0,4.0,138.95999999999995,160.4,111.0,205.0,3.6,1.0,6.0,52.4,35.0,75.0,1.0,0.0,2.0,121.33000000000008,142.13636363636363,66.0,203.0,5.227272727272728,1.0,10.0,44.18181818181818,15.0,75.0,1.0454545454545454,0.0,4.0,142.81999999999994,157.6,111.0,205.0,3.0,1.0,5.0,52.4,35.0,75.0,1.2,0.0,2.0,102.27000000000002,28.0,10.5,45.5,0.75,0.5,1.0,12.75,8.0,17.5,0.25,0.0,0.5,113.0,154.19000000000003,31.25,22.333333333333332,43.333333333333336,0.527777778,0.0,1.3333333333333333,14.472222222333334,11.0,16.666666666666668,0.0,0.0,0.0
Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,1.0,27.0,10.0,0.0,6.352941176,5.0,0.0,1.6764705880000002,120.46,112.33,282.94117650000004,168.0,377.0,84.64705882,60.0,130.0,10.0,4.0,6.941176471,5.0,0.0,2.2941176469999998,119.4,110.47,146.64705880000002,82.0,187.0,41.58823529,27.0,63.0,117.6999999999999,142.71428571428572,92.0,171.0,6.571428571428571,3.0,9.0,38.285714285714285,23.0,48.0,1.4285714285714286,0.0,3.0,119.43000000000009,141.83333333333334,86.0,172.0,5.833333333333332,1.0,9.0,38.0,27.0,52.0,2.1666666666666665,0.0,4.0,123.39000000000006,154.6,143.0,171.0,6.8,5.0,8.0,41.4,23.0,48.0,1.8,1.0,3.0,122.40000000000006,153.0,136.0,172.0,6.8,4.0,9.0,39.0,27.0,52.0,2.6,1.0,4.0,79.296,13.4,13.2,13.6,1.0,1.0,1.0,4.4,4.2,4.6,0.5,0.4,0.6,31.5,122.82249999999999,30.75,29.25,32.25,1.875,1.75,2.0,7.125,6.75,7.5,0.625,0.5,0.75
Dr DY Patil Sports Academy,Deccan Chargers,Mumbai Indians,2.0,60.0,10.0,0.0,6.352941176,5.0,0.0,1.6764705880000002,120.46,112.33,282.94117650000004,168.0,377.0,84.64705882,60.0,130.0,10.0,0.0,5.764705882,4.0,0.0,1.058823529,121.63,114.2,136.2941176,86.0,190.0,43.05882353,23.0,67.0,106.05,117.8333333333333,78.0,146.0,6.833333333333331,0.0,10.0,42.16666666666666,22.0,59.0,1.6666666666666667,0.0,4.0,125.95000000000007,139.71428571428572,103.0,168.0,7.2857142857142865,0.0,10.0,44.28571428571429,31.0,60.0,1.5714285714285714,0.0,4.0,113.21999999999994,125.8,96.0,146.0,6.2,0.0,10.0,45.8,22.0,59.0,1.4,0.0,4.0,127.2599999999999,141.4,131.0,155.0,7.2,0.0,10.0,44.4,31.0,60.0,1.8,0.0,4.0,173.275,45.75,18.5,73.0,0.25,0.0,0.5,17.25,5.5,29.0,0.25,0.0,0.5,22.0,180.62600000000003,20.4,20.4,20.4,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,Punjab Kings,1.0,45.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,3.0,6.160714286,4.0,0.0,1.285714286,136.07,127.94,165.6428571,67.0,240.0,47.42857143,25.0,77.0,110.39999999999996,131.42857142857142,62.0,163.0,7.857142857142858,5.0,10.0,39.42857142857143,24.0,49.0,1.8571428571428568,0.0,3.0,148.8000000000001,160.07142857142858,67.0,240.0,5.571428571428571,0.0,10.0,47.53571428571429,25.0,65.0,1.3571428571428572,0.0,4.0,101.07000000000014,119.25,62.0,160.0,8.75,7.0,10.0,37.5,24.0,43.0,2.5,1.0,3.0,135.02999999999994,166.15384615384616,67.0,240.0,6.0,3.0,10.0,46.69230769230769,25.0,64.0,1.3461538461538465,0.0,3.0,115.2625,23.8174603175,8.25,44.0,0.9365079365,0.5,1.25,14.59920635,6.25,23.5,0.42460317475000003,0.25,0.75,46.25,130.3275,29.75,29.0,30.5,1.75,1.25,2.25,12.875,11.25,14.5,0.875,0.5,1.25
"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Delhi Capitals,2.0,55.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,0.0,5.089285714,4.0,0.0,1.321428571,135.34,132.76,155.9285714,68.0,207.0,49.42857143,31.0,76.0,141.98000000000005,153.91071428571428,66.0,216.0,5.678571428571428,0.0,10.0,47.17857142857142,28.0,74.0,1.25,0.0,4.0,133.92,143.57142857142858,68.0,181.0,5.142857142857143,0.0,9.0,52.714285714285715,44.0,73.0,1.7142857142857142,0.0,3.0,126.13999999999994,150.5769230769231,66.0,196.0,4.961538461538462,0.0,10.0,48.53846153846154,28.0,74.0,1.2692307692307692,0.0,3.0,138.1300000000001,129.0,68.0,167.0,3.25,0.0,6.0,56.5,48.0,73.0,1.5,0.0,2.0,113.58749999999999,23.5,20.0,27.0,1.0,1.0,1.0,14.875,13.25,16.5,0.5,0.5,0.5,54.0,146.75666666666666,35.0,34.0,36.0,1.5,1.0,2.0,21.666666666666668,18.333333333333332,25.0,1.1666666666666667,0.6666666666666666,1.6666666666666667
M.Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,1.0,36.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,2.0,6.125,7.0,0.0,1.3374999999999997,140.53,120.45,169.1625,62.0,263.0,45.0625,23.0,76.0,131.74999999999994,149.77777777777774,80.0,196.0,6.0,2.0,8.0,38.22222222222222,20.0,63.0,2.1111111111111107,1.0,4.0,135.09000000000006,159.18666666666667,41.0,222.0,5.8,1.0,10.0,47.30666666666665,21.0,105.0,1.4533333333333334,0.0,5.0,129.96999999999994,161.25,118.0,182.0,6.5,5.0,8.0,30.25,20.0,39.0,2.0,1.0,4.0,133.38,167.14705882352942,89.0,222.0,6.35294117647059,2.0,10.0,46.82352941176472,23.0,64.0,1.1470588235294117,0.0,4.0,98.83666666666666,17.5,6.0,33.333333333333336,0.8968253966666667,0.3333333333333333,1.3333333333333333,9.142857143,6.0,12.666666666666666,0.5793650793333334,0.0,1.0,93.0,114.88666666666667,27.38888889,21.333333333333332,36.0,1.7222222223333332,1.0,2.6666666666666665,10.388888889999999,4.666666666666667,17.333333333333332,0.9444444446666665,0.3333333333333333,1.6666666666666667
M.Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,2.0,45.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,0.0,5.443037975,5.0,0.0,1.620253165,135.07,125.61,149.75949369999998,2.0,207.0,46.62025316,2.0,105.0,133.02000000000004,154.0,2.0,252.0,5.7631578947368425,0.0,10.0,42.96052631578947,2.0,75.0,1.4736842105263157,0.0,7.0,136.33999999999992,154.88888888888889,106.0,205.0,6.333333333333332,2.0,10.0,47.77777777777778,34.0,76.0,1.3333333333333333,1.0,3.0,133.65999999999994,141.47058823529414,2.0,194.0,5.588235294117646,0.0,10.0,42.73529411764705,2.0,75.0,1.5294117647058822,0.0,5.0,123.46000000000019,149.25,129.0,165.0,7.25,2.0,10.0,45.25,38.0,54.0,1.25,1.0,2.0,117.61666666666667,37.0,37.0,37.0,1.0,1.0,1.0,14.333333333333334,14.333333333333334,14.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,76.5,132.225,34.0,30.5,37.5,1.25,0.0,2.5,18.5,14.5,22.5,0.5,0.5,0.5
